"id_producto","categoria","precio","marca","id_tienda","ubicacion","tamano_tienda","id_cliente","edad_cliente","genero_cliente","tipo_cliente","id_promocion","tipo_promocion","descuento","fecha_venta","ventas"
"PROD460","TVs","1680.03","Samsung","STORE42","Los Ángeles","6641.388","CUST307","76","masculino","Regular",NA,NA,"0.24",2023-12-13,"5"
"PROD271","Smartphones","$1947.15","Bose","STORE31","los ángeles","176","CUST263","63 años","Femenino","Premium","PROMO1","Regalo","11",2023-03-10,"4000"
"PROD233","Taflets","210.04","Apple","STORE49","los ángeles","463","CUST632","56","Masculino","Premium","PROMO4",NA,"0.39",2023-06-11,"2"
"PROD143","Laptops","$908.63","Dell","STORE36","san francisco","262","CUST92","32 años","Otro","Nuevo",NA,"Descuento","0.45",2023-11-29,"-8"
"PROD36","Laptops","1908.87","Sony","7","Nueva York","351","CUST978","70","Femenino","Premium","PROMO10","Regalo","0.21",2023-05-20,"5000"
"PROD25","Laptors","230.92","Bose","STORE37","san francisco","956 m2","CUST384","77","Femenino","Regular","PROMO6",NA,"0.45",2023-06-10,"5"
"PROD425","Smartphones","832.16","Apple","STORE11","Nueva York","9106.344","CUST442","29","Hombre","Regular","PROMO6","Regalo","0.35",2023-01-29,"2"
"PROD5","Audio","189","LG","STORE5","Houston","7631.676","CUST73","36","Masculino","Premium","PROMO3","Descuento","40%",2023-04-26,"7"
"PROD462","Audio","1851.77","Sony","29","Chicago","133","CUST658","44","Otro","Regular","PROMO8","Regalo","0.15",2023-08-26,"5"
"PROD81","Laatops","1294.82","Sony","12","Miami","114","CUST634","53","Femenino","Premium","PROMO3",NA,"0.05",2023-07-12,"4"
"PROD386","Tablets","351.52","Apple","STORE40","HOUSTON","239","CUST10","63","Otro","Regular","PROMO10","Descuento","0.43",2023-08-18,"4000"
"PROD51","Lapttps","1915.03","Sony","44","San Francisco","252","CUST690","62 años","Otro","Regular","PROMO7",NA,"0.49",2023-01-21,"10"
"PROD357","Tableqs","1001330","Bose","STORE35","Miami","1690 sq ft","CUST496","37","Femenino","Regular","PROMO3","Regalo","0.32",2023-09-26,"6"
"PROD256","Tablets","320.84","LG","STORE21","Los Ángeles","686","CUST478","29","Femenino","Regular","PROMO1","Descuento","36%",2023-11-27,"7"
"PROD88","Tablets","644.53","HP","STORE48","Chicago","927","CUST984","45","Masculino","Regular","PROMO6","Descuento","0.01",2023-12-19,"9"
"PROD75","Tablets","842.93","Lenzvo","STORE5","Nueva York","5048.316","CUST80","40","Masculino","Regular","PROMO5",NA,"0.34",2023-03-04,"8"
"PROD417","Accesorios","$1285.13","Samsung","37","SAN FRANCISCO","825","CUST806","20","Otro","Premium","PROMO7",NA,"0.02",2023-06-26,"2"
"PROD135","TVs","863.09","Satsung","STORE24","Houston","256","CUST483","2004-09-27","Femenino","Premium",NA,"Regalo","1.31",2023-01-03,"9"
"PROD271","Audio","373.58","aamsung","STORE28","Chicago","135 m2","CUST286","58","Masculino","Regular","PROMO10",NA,"0.24",2023-01-27,"1"
"PROD218","Smaptphones","1781.92","Sony","STORE41","houston","887","CUST485","55","Otro","Regular","PROMO4",NA,"0.04",2023-10-15,"-6"
"PROD485","Accesorios","265.14","Bose","STORE16","LOS ÁNGELES","434","CUST847","28","Otro","Premium","PROMO8","Descuento","0.33",2023-11-15,"2"
"PROD343","Apdio","341.53","Bose","STORE43","los ángeles","995","CUST585","69","Femenino","Premium","PROMO3","2x1","0.45",2023-03-31,"4"
"PROD267","Smartahones","383.71","HP","STORE11","Miami","8923.356","CUST398","131","Otro","Regular","PROMO6","2x1","0.42",2023-11-06,"N/A"
"PROD48","Accesorios","1951.1","LG","STORE20","Los Ángeles","884","CUST510","42","Masculino","Regular","PROMO1","Regalo","0.16",2023-08-10,"4"
"PROD281","Smarwphones","1924.52","LG","STORE39","Miami","859","CUST744","1956-09-27","Masculino","Regular","PROMO1","2x1","0.13",2023-07-16,"8"
"PROD138","Laptops","330340","LG","STORE28","Miami","756","CUST407","65","Femenino","Premium","PROMO1","2x1","0.27",2023-03-11,"6000"
"PROD482","Smartphones","-1210.05","Bose","STORE32","Miami","948","CUST371","68","Otro","Premium","PROMO1",NA,"0.43",2023-04-01,"-8"
"PROD284","Audig","570.4","LG","STORE42","Miami","170","CUST803","30","Otro","Regular","PROMO5","Descuento","44%",2023-05-07,"4"
"PROD134","Laptops","1703910","HP","STORE16","Houston","5683.392","CUST746","66","Femenino","Premium","PROMO2",NA,"0.3",2023-08-31,"6"
"PROD12","Accesorios","712.35","Lenovo","STORE44","Los Ángeles","884 m2","CUST949","47","femenino","Regular","PROMO10","2x1","42%",2023-02-22,"6"
"PROD147","Audio","484760","LG","STORE45","miami","798","CUST332","18","Femenino","Regular","PROMO5","Descuento","0.25",2023-05-26,"6"
"PROD236","Laptops","1674.32","Sony","38","Chicago","943","CUST540","52","Otro","Regular","PROMO9","Descuento","0.18",2023-08-12,"2"
"PROD419","Tablets","938.55","Sony","STORE7","Chicago","567","CUST218","27","Masculino","Nuevo","PROMO5","Regalo","0.04",2023-12-01,"6"
"PROD264","Accesorios","825300","Apple","STORE8","Miami","149","CUST688","38","Femenino","Reguaar","PROMO3","Regalo","0.21",2023-09-19,"2"
"PROD55","Audio","953.47","Bose","STORE50","Miami","687","CUST412","25","Masculino","Regular",NA,"2x1","0.46",2023-01-23,"8"
"PROD348","Accesorios","117.64","Samsung","TND28","Miami","754","CUST635","54","M","Nuevo","PROMO6","2x1","0.4",2023-07-28,"8"
"PROD109","Tablets","813.23","Dell","STORE37","Los Ángeles","298","CUST374","30","Otro","Regular","PROMO10","Descuento","0.35",2023-12-08,"3"
"PROD304","TVr","1767.86","Applk","43","Houston","373","CUST309","26 años","Masculino","Premium","PROMO10",NA,"0.06",2023-09-06,"8"
"PROD386","Tablets","917450","Sony","STORE23","Miami","460","CUST548","33","Otro","Nuevo","PROMO7","Descuento","0.15",2023-12-23,"5"
"PROD254","TVs","1039.99","Apple","STORE10","miami","483","CUST719","78","No especificado","Premium","PROMO10",NA,"0.27",2023-10-19,"7"
"PROD333","Smartphones","1251.84","Dell","STORE16","Los Ángeles","593","CUST228","54","M","Regular","PROMO6","Descuento","0.47",2023-06-22,"10"
"PROD237","TVs","1468.74","Samsung","STORE7","Houston","877","CUST719","42","Masculino","Regular","PROMO4","Regalo","0.04",2023-09-13,"4"
"PROD181","Smartphones","467.42","Samsung","STORE37","HOUSTON","978","CUST848","75","Otro","Premium","PROMO2","Descuento","1.22",2023-06-06,"7000"
"PROD358","Audio","1845.72","Lenoio","STORE33","Los Ángeles","419","CUST571","32","masculino","Regular","PROMO7","Descuento","0.11",2023-09-26,"8"
"PROD339","Smartphones","1569.9","HP","STORE27","San Francisco","530 m2","CUST841","61","Masculino","Premium","PROMO5","Regalo","0.49",2023-08-17,"9"
"PROD31","Audio","$813.37","Sony","STORE10","Miami","4855 sq ft","CUST407","21","Masculino","Regular","PROMO4",NA,"0.03",2023-09-20,"6"
"PROD203","Audio","1929.19","Lenovo","STORE16","Houston","818","CUST942","37","Femenino","Nuevo","PROMO7","Regalo","0.11",2023-12-22,"9"
"PROD108","Audio","248.96","Samsung","STORE11","san francisco","635","CUST50","33","Masculino","Nuevo","PROMO6","2x1","0.4",2023-04-12,"4"
"PROD203","Tablets","978","Salsung","TND37","San Francisco","7459 sq ft","CUST172","46","Otro","Regular","PROMO10",NA,"0.26",2023-05-17,"3"
"PROD157","Accesorios","106070","Bose","STORE49","Chicago","292","CUST624","18","Femenino","Prebium","PROMO10","2x1","0.07",2023-05-23,"2"
"PROD33","Accesorios","1411.94","Lenovo","24","Nueva York","204 m2","CUST167","31 años","Masculino","Premium","PROMO4","Descuento","0.04",2023-11-09,"-3"
"PROD155","Laptops","797.59","Bose","STORE39","Los Ángeles","509","CUST645","60","Femenino","Regular","PROMO5","2x1","0.41",2023-11-25,"10"
"PROD153","TVs","1187.53","Apple","6","Houston","147","CUST650","1987-09-27","Femenino","Premium","PROMO10","2x1","0.37",2023-10-04,"2"
"PROD328","Accesorios","290.93","Samsung","TND16","Los Ángeles","4855 sq ft","CUST635","24 años","Femenino","Nuevo","PROMO8",NA,"0.29",2023-11-20,"3"
"PROD481","Audio","996.35","Samsung","STORE32","Los Ángeles","853","CUST452","55","Masculino","Regular","PROMO6","Descuento","0.31",2023-09-02,"4"
"PROD348","Accesorios","1296.49","Ls","STORE19","Miami","227","CUST727","79","Femenino","Regulah","PROMO10","2x1","0.2",2023-10-20,"3"
"PROD56","Smartphones","1362.13","Dell","STORE3","Houston","875","CUST519","1961-09-27","masculino","Regular","PROMO6",NA,"0.32",2023-03-30,"10"
"PROD296","Accesorios","317.68","Bose","TND3","nueva york","976 m2","CUST146","43","Masculino","Regular","PROMO8","2x1","0.36",2023-02-19,"8"
"PROD63","TVs","980.41","Apple","STORE40","Los Ángeles","1421 sq ft","CUST794","23","Otro","Regular","PROMO5","2x1","0.42",2023-03-21,"8"
"PROD364","Smartphones","-210.76","LG","30","San Francisco","569","CUST475","22","Femenino","Regular","PROMO1","Regalo","0.31",2023-08-22,"9"
"PROD72","Lapmops","424.99","HP","STORE27","Chicago","744 m2","CUST191","41 años","Femenino","Regular","PROMO2","2x1","0.14",2023-09-27,"4"
"PROD464","Tablets","1747.84","Samsung","STORE37","san francisco","174","CUST475","25 años","Masculino","Regular","PROMO3",NA,"0.02",2023-01-30,"2"
"PROD266","Smartphones","955.92","Bose","TND10","MIAMI","915","CUST362","132","F","Nuevo","PROMO5","Regalo","1.42",2023-07-26,"7"
"PROD15","Tablets","957.17","Apple","STORE20","Chicago","868 m2","CUST288","22","Femenino","Regular",NA,"Regalo","0.12",2023-08-03,"N/A"
"PROD298","Accesorios","1781.97","Lenovo","STORE8","SAN FRANCISCO","162","CUST484","141","Masculino","Regular","PROMO7","Regalo","1.41",2023-05-31,"5"
"PROD152","Accesorios","$1877.59","Debl","TND11","chicago","686","CUST997","47","Femenino","Premium","PROMO9","2x1","1.28",2023-10-04,"4"
"PROD104","Tabletm","1445.5","Lenovo","STORE39","Miami","384","CUST392","69","Femenino","Regular","PROMO3",NA,"0.05",2023-12-09,"2"
"PROD348","Audio","-929.73","Apple","STORE30","Miami","899","CUST296","37","Femenino","Premium","PROMO8","2x1","0.24",2023-12-09,"6000"
"PROD40","TVs","1324.75","Samsung","STORE8","Houston","957","CUST109","77","Masculino","Regular","PROMO7","Regalo","0.04",2023-04-03,"4"
"PROD386","Smartphones","461.75","Apple","STORE16","Chicago","715","CUST868","23","Hombre","Regular","PROMO4","Regalo","1.14",2023-06-21,"4000"
"PROD366","Laptops","936.63","HP","STORE19","chicago","727","CUST195","26","Masculino","Regular","PROMO7","2x1","0.36",2023-02-22,"3"
"PROD146","Ldptops","1074.69","HP","STORE8","LOS ÁNGELES","5845 sq ft","CUST898","72","Masculino","Regular","PROMO9","Descuento","25",2023-03-04,"9"
"PROD75","TVs","1434.18","HP","STORE5","chicago","264","CUST982","69","Masculino","Regular","PROMO6","Descuento","0.14",2023-06-23,"2"
"PROD130","Tablets","1432.25","Apple","STORE39","Nueva York","231","CUST492","67","Masculino","Nuevo","PROMO6","Descuento","0.16",2023-03-04,"9"
"PROD128","Tds","91.34","Dell","TND22","Nueva York","340","CUST186","49","O","Regular","PROMO4","2x1","0.29",2023-04-28,"4"
"PROD444","Accesorios","1163.57","LG","STORE26","Chicago","206 m2","CUST670","44","Masculino","Premium","PROMO2",NA,"0.26",2023-02-28,"8000"
"PROD147","TVs","971.6","Deel","STORE10","Houston","236","CUST153","22","Femenino","Regular","PROMO6",NA,"0.14",2023-06-24,"6"
"PROD240","Audio","1239.33","LG","STORE49","San Francisco","835","CUST184","134","Masculino","Phemium","PROMO7","Regalo","21",2023-12-27,"5"
"PROD194","Tablets","180.86","LG","STORE4","Los Ángeles","4176 sq ft","CUST386","39","Femenino","Premium","PROMO7","2x1","0.32",2023-11-12,"6"
"PROD121","Accesorios","369.68","Sony","TND36","CHICAGO","451","CUST527","65","Femenino","Regular","PROMO10","Regalo","0.42",2023-10-05,"10"
"PROD297","Tablets","-718.01","Lenovo","STORE10","Chicago","816","CUST31","118","Femenino","Regular","PROMO2",NA,"0.2",2023-06-04,"3"
"PROD215","Acceporios","380.67","Lenoxo","STORE35","San Francisco","299","CUST378","38","Otro","Regular","PROMO4","Descuento","0.21",2023-02-09,"2"
"PROD261","Smartphones","207.39","uG","STORE10","Chicago","265","CUST756","73","Otro","Premium","PROMO3","2x1","0.21",2023-07-24,"4"
"PROD122","Accesorios","951.67","LG","STORE45","miami","8170 sq ft","CUST96","46 años","O","Regular","PROMO1",NA,"0.26",2023-08-01,"6"
"PROD262","TVs","1800.15","Apple","STORE34","Nueva York","424","CUST192","28","Femenino","Regular","PROMO9","Descuento","0.42",2023-08-31,"2"
"PROD114","Accesorios","435.74","Samsung","TND32","HOUSTON","181","CUST637","78","Otro","Nuevo","PROMO3","Regalo","35",2023-11-22,"5"
"PROD209","Audio","528.73","Bosk","STORE5","Los Ángeles","850","CUST945","106","Femenino","Regular","PROMO9","Descuento","0.33",2023-11-02,"9"
"PROD283","Audio","1376.65","LG","STORE37","Miami","956","CUST258","140","Femenino","Premium",NA,"Regalo","0.43",2023-08-24,"N/A"
"PROD140","Accesorios","659.46","Sony","37","Chicago","277","CUST252","30","Femenino","Reguxar","PROMO9","Descuento","1.47",2023-06-04,"N/A"
"PROD463","Smartphones","949.08","Sony","STORE31","Chicago","6286.176","CUST480","27","Femenino","Premium","PROMO7","Descuento","0.44",2023-04-03,"5"
"PROD98","Smartphones","1788.7","LG","TND30","Chicago","282","CUST294","28","Femenino","Regulab","PROMO10","2x1","0.06",2023-03-05,"5"
"PROD398","Tablets","900.29","LG","STORE36","Los Ángeles","636","CUST638","46","F","Regular","PROMO7","2x1","0.14",2023-12-11,"1"
"PROD130","Tablets","1594.33","Dell","TND16","nueva york","872","CUST301","57","Femenino","Regular","PROMO3","2x1","0.41",2023-06-10,"8000"
"PROD336","Accesorios","936070","Bose","46","Chicago","411","CUST665","71","otro","Premium","PROMO7","Descuento","0.23",2023-07-05,"3"
"PROD143","Smartphones","763.63","Bose","STORE25","Miami","488","CUST655","144","masculino","Regular","PROMO5","Regalo","1.03",2023-06-01,"9"
"PROD61","Smaxtphones","$456.92","Apple","STORE33","Los Ángeles","805","CUST384","50","Femenino","Regular","PROMO3","2x1","0.28",2023-01-15,"7"
"PROD458","TVs","92.32","Samsjng","STORE23","Chicago","3724 sq ft","CUST827","23","Masculino","Regular","PROMO6","2x1","0.18",2023-11-19,"7"
"PROD379","Smartphones","1706.47","Lenovo","STORE41","Nueva York","643 m2","CUST678","68","F","Regular","PROMO10","Regalo","0.09",2023-12-03,"7000"
"PROD117","Smartphones","1607480","HP","STORE38","nueva york","716","CUST901","67","Masculino","Nuevo","PROMO1",NA,"0.41",2023-11-26,"9"
"PROD152","Accesorios","1071.98","Lenovo","32","Houston","244","CUST435","74","Masculino","Regular","PROMO7","2x1","0.32",2023-06-06,"N/A"
"PROD475","Audio","741.17","Hy","STORE11","Nueva York","758","CUST22","1972-09-27","Masculino","Regular","PROMO8","Descuento","0.36",2023-09-06,"2"
"PROD387","Accesorios","803.01","LG","STORE39","Houston","7437.924","CUST517","41","Masculino","Premium","PROMO3","Descuento","0.33",2023-10-03,"-6"
"PROD290","Smartphones","518.24","Bose","STORE32","Miami","184","CUST258","1998-09-27","Femenino","Premium",NA,"Descuento","0.1",2023-07-27,"1"
"PROD299","Audio","1691.53","LG","STORE18","LOS ÁNGELES","566","CUST259","52","Otro","Regular","PROMO8","2x1","0.44",2023-09-20,"N/A"
"PROD168","Accesorios","$624.97","Lenovo","STORE28","San Francisco","10247.328","CUST269","60","Otro","Regular",NA,"Descuento","0.06",2023-08-31,"10"
"PROD59","Laptops","1170.42","Lenovo","STORE35","los ángeles","5037.552","CUST418","53","Masculino","Regular","PROMO9",NA,"0.47",2023-02-10,"6"
"PROD30","Accesorios","306.36","Samsung","STORE28","Los Ángeles","2583 sq ft","CUST561","58","Masculino","Regular","PROMO4","Regalo","0.26",2023-11-14,"7"
"PROD144","TVs","1861.52","Soay","STORE2","San Francisco","300","CUST332","22","Femenino","Regular","PROMO4","2x1","0.32",2023-05-24,"8"
"PROD393","Smartphones","$202.03","Apple","STORE47","Nueva York","588","CUST180","29","Masculino","Regular","PROMO7","Descuento","0.17",2023-02-09,"1"
"PROD313","TVm","92.11","Apple","STORE24","Nueva York","980","CUST530","28","Femenino","Regular","PROMO8","2x1","0.49",2023-01-30,"10"
"PROD64","TVs","353.63","LG","TND8","Houston","7599.384","CUST776","66","O","Regular",NA,NA,"0.2",2023-07-13,"-7"
"PROD175","Smartphones","303.54","Samsung","TND34","chicago","2164 sq ft","CUST613","121","M","Premium","PROMO3","Regalo","0.21",2023-03-09,"4000"
"PROD205","Smartphones","1728.22","Samsung","STORE10","Houston","956","CUST474","49","Otro","Regular","PROMO5",NA,"0",2023-03-10,"6"
"PROD439","Audio","1381.94","Ddll","TND47","Chicago","5392.764","CUST60","62","Femenino","Regular","PROMO7","Descuento","0.41",2023-09-08,"-4"
"PROD347","Audio","338.49","HP","STORE30","San Francisco","7631.676","CUST519","56","Masculino","Premium","PROMO2","Descuento","0.17",2023-08-04,"N/A"
"PROD210","gccesorios","626.34","LG","TND22","Miami","322","CUST22","73","otro","Premium","PROMO1","2x1","0.18",2023-08-07,"N/A"
"PROD111","Audio","777.39","LG","STORE19","miami","9709.128","CUST330","69","masculino","Premium","PROMO5",NA,"0.26",2023-03-28,"1"
"PROD300","Audio","1497.6","Bose","STORE4","San Francisco","7815 sq ft","CUST537","50","Femenino","Premium",NA,NA,"0.07",2023-07-04,"2"
"PROD117","Laptops","1415.03","LG","STORE18","Houston","6103 sq ft","CUST399","56","Femenino","Regular","PROMO2","Regalo","0.46",2023-10-11,"2"
"PROD457","Smartphones","1322.22","Sony","TND1","Houston","692","CUST759","74","Femenino","Regular","PROMO3",NA,"0.44",2023-11-19,"5"
"PROD253","Accesorios","1360.55","Dell","STORE23","Los Ángeles","6275.412","CUST142","68","Femenino","Regular","PROMO8","Regalo","47%",2023-06-04,"9"
"PROD227","Tablets","529.7","LG","STORE12","Houston","4983.732","CUST597","134","M","Regular","PROMO9","2x1","0.12",2023-10-12,"3"
"PROD493","Smartphones","100.01","Apple","STORE10","Houston","207","CUST843","60","Otro","Regulac","PROMO10","2x1","0.34",2023-10-28,"2"
"PROD314","Laptops","1924.73","Samsung","STORE12","LOS ÁNGELES","473","CUST533","75","Otro","Premium","PROMO9",NA,"0.24",2023-06-21,"8"
"PROD457","Tablets","1859.78","LG","STORE28","Nueva York","992","CUST746","24","Otro","Premium","PROMO10",NA,"0.15",2023-11-30,"-10"
"PROD254","Audio","1601.34","Apple","STORE40","Nueva York","3477 sq ft","CUST276","19","Masculino","Regular","PROMO2","Regalo","0.28",2023-03-14,"9"
"PROD432","Smartphones","1162.7","HP","TND22","Los Ángeles","648","CUST748","64","Masculino","Regular","PROMO5","Regalo","0.12",2023-12-24,"2"
"PROD453","TVs","491.9","HP","31","MIAMI","814","CUST579","59","Femenino","Premium","PROMO3","Descuento","0.26",2023-12-02,"6"
"PROD40","Tablets","1690.48","Samsung","STORE7","houston","954","CUST890","46","Femenino","Premium","PROMO8","Descuento","0.36",2023-12-30,"9"
"PROD220","Laptols","503.19","Lenovo","TND40","San Francisco","138","CUST297","26","Otro","Regulaw","PROMO1","Regalo","1.2",2023-09-01,"2"
"PROD318","Laptops","389.89","Bose","STORE11","Chicago","633","CUST153","41","M","Nuevo","PROMO8","Regalo","0.5",2023-01-28,"6"
"PROD210","Smartphones","1272","Dell","3","Miami","9009.468","CUST432","36","Otro","Regular","PROMO1",NA,"0.28",2023-01-19,"7"
"PROD390","Laptops","$687.64","Apple","8","Nueva York","2777.112","CUST267","67","masculino","Premium","PROMO8",NA,"0.11",2023-07-07,"4"
"PROD104","Smartphones","102.91","Sony","STORE17","Nueva York","153","CUST166","34","Masculino","Regular","PROMO4","2x1","0.46",2023-10-24,"N/A"
"PROD491","Tablets","818.28","Apdle","STORE34","MIAMI","870","CUST685","24","O","Premium","PROMO7","Descuento","0.19",2023-12-07,"10"
"PROD491","Tablets","752.59","Sony","TND12","San Francisco","560","CUST897","35","Masculino","Regular","PROMO4","Regalo","0.38",2023-01-12,"2"
"PROD278","Tablets","1498.54","Bose","26","Miami","833","CUST204","68","Femenino","Premium","PROMO3","2x1","0.13",2023-11-25,"2"
"PROD252","Smartphones","$714.05","Dell","STORE30","Nueva York","206 m2","CUST140","79","Femenino","yegular","PROMO9","Regalo","0.43",2023-07-24,"5"
"PROD346","Accesorios","266.5","Lenovo","STORE43","Miami","3724.344","CUST805","50","F","Premium","PROMO10","Regalo","0.42",2023-01-15,"3"
